"Gene","logFC","AveExpr","t","P.Value","adj.P.Val","B","status"
"H19",-0.152078537737774,9.35359546206461,-1.089443817604,0.277041885251745,0.348114910418869,-6.32923623771408,"Not Significant"
"PPFIA3",-0.0349259252398584,4.70431591915008,-1.08895964832842,0.277254915474084,0.348360676962909,-6.32975810662907,"Not Significant"
"SMO",-0.0344169198671942,6.51440432781275,-1.08856229127164,0.277429832956782,0.348558528335562,-6.33018623211689,"Not Significant"
"PRR7",-0.0533590261996082,6.63924882780146,-1.08849845021558,0.277457942985737,0.348571919818675,-6.33025500213333,"Not Significant"
"SNHG29",-0.0682828284598269,7.42046741203875,-1.08816304420058,0.277605658587438,0.348735561297201,-6.33061623814965,"Not Significant"
"HOOK2",-0.0620851055656955,6.75503992714525,-1.08761680914994,0.277846340383003,0.349005137312288,-6.331204303442,"Not Significant"
"MIR24-2",0.13488186982204,4.63263032475557,1.08759671624709,0.277855196432363,0.349005137312288,-6.33122592946807,"Not Significant"
"GPAA1",0.0949268900033919,7.63141581225872,1.08745527552591,0.277917542623373,0.349061497601663,-6.3313781511671,"Not Significant"
"DEFB121",-0.0211153239583011,3.39619384412203,-1.08728276074228,0.277993599040387,0.349135069619762,-6.33156378893765,"Not Significant"
"ARID4B",0.0666763377423134,7.118337895852,1.08689537849271,0.278164435808949,0.34931430938016,-6.33198053261052,"Not Significant"
"TIMM23B",-0.0738817221353401,8.12638610691059,-1.08685323431849,0.278183025855915,0.34931430938016,-6.33202586221002,"Not Significant"
"MIR3667HG",-0.0565939971059564,5.39586828966745,-1.08684018676698,0.278188781381306,0.34931430938016,-6.33203989559481,"Not Significant"
"GPR173",0.0405189365969205,5.20243752042129,1.08679334173444,0.278209446296322,0.349318297732131,-6.3320902787209,"Not Significant"
"TXNDC8",-0.017148874266609,3.01370409076892,-1.08639533038481,0.278385064864726,0.349516832334404,-6.33251826416777,"Not Significant"
"TMEM69",0.048182025524234,7.28851751937197,1.08600998953251,0.278555165012947,0.349708413951515,-6.33293247700875,"Not Significant"
"KLC4",0.0361484147167825,6.34310005081031,1.08587089680802,0.278616581877585,0.349763535065231,-6.33308195563275,"Not Significant"
"FGF5",0.0420074876221443,4.44484474993466,1.0857721035215,0.278660210018998,0.349796319439383,-6.3331881141895,"Not Significant"
"TMEM244",-0.0209422249095872,3.27272505299575,-1.08569200068607,0.278695587696293,0.349818743709279,-6.3332741818571,"Not Significant"
"ATP6V0A2",0.0467539610746526,6.92506885216346,1.08546227973388,0.278797061752597,0.349924124132611,-6.33352097403441,"Not Significant"
"ANKRD30BP2",-0.0356728491335394,4.01627748193863,-1.08526288152088,0.278885161922781,0.350003118119394,-6.33373514817781,"Not Significant"
"LRRC46",0.0341313717669625,4.66178647492415,1.08524051581414,0.278895044957859,0.350003118119394,-6.33375916881187,"Not Significant"
