"Gene","Module","MM","MM_pval","GS_adjacent_non_tumor","pval_GS_adjacent_non_tumor","GS_Tumor","pval_GS_Tumor","SignificantModule","HubGene"
"TSHZ3","green",0.72308805561746,2.81864916675142e-40,-0.349068427689761,2.59279050793738e-08,0.349068427689761,2.59279050793738e-08,TRUE,FALSE
"TSPAN2","green",0.660246737987659,1.49610934472804e-31,-0.184797616079409,0.00399254076275447,0.184797616079409,0.00399254076275447,TRUE,FALSE
"TSPAN5","green",0.730066501156507,2.14313428990651e-41,-0.487957106399906,8.03488013314201e-16,0.487957106399906,8.03488013314201e-16,TRUE,FALSE
"TSPAN9","green",0.703045829250201,3.02978787096335e-37,-0.276039937101987,1.37519417778955e-05,0.276039937101987,1.37519417778955e-05,TRUE,FALSE
"TTL","green",0.653816628990402,8.92852589408519e-31,-0.172428032918866,0.00729625892941832,0.172428032918866,0.00729625892941832,TRUE,FALSE
"TUBA1A","green",0.772690752628033,4.47155082092489e-49,-0.183763176988457,0.0042050529162864,0.183763176988457,0.0042050529162864,TRUE,FALSE
"TWSG1","green",0.777027526640149,5.95870344348305e-50,-0.324274104314518,2.63714172764411e-07,0.324274104314518,2.63714172764411e-07,TRUE,FALSE
"UACA","green",0.69448370232086,5.01520782317442e-36,-0.249663160163915,8.93289520750948e-05,0.249663160163915,8.93289520750948e-05,TRUE,FALSE
"UBE2Q2","green",0.624088044326028,2.0178898455241e-27,-0.158226520496311,0.0139295225469357,0.158226520496311,0.0139295225469357,TRUE,FALSE
"USP32","green",0.720349669458924,7.58263486481188e-40,-0.266545119956339,2.75926750772424e-05,0.266545119956339,2.75926750772424e-05,TRUE,FALSE
"VAMP3","green",0.724766729886636,1.52761806909223e-40,-0.393269697831196,2.44588957700669e-10,0.393269697831196,2.44588957700669e-10,TRUE,FALSE
"VCAN","green",0.918620796743238,2.35709030259208e-98,-0.521177222534417,3.48314930284166e-18,0.521177222534417,3.48314930284166e-18,TRUE,TRUE
"VCL","green",0.858196275412959,3.64061723061891e-71,-0.38929152534103,3.83188912003165e-10,0.38929152534103,3.83188912003165e-10,TRUE,TRUE
"WDFY1","green",0.817189479293236,4.04147027104726e-59,-0.463672161092678,3.00045781043754e-14,0.463672161092678,3.00045781043754e-14,TRUE,TRUE
"WDR1","green",0.86759318714765,1.8192731316045e-74,-0.445907380281972,3.55581470464251e-13,0.445907380281972,3.55581470464251e-13,TRUE,TRUE
"WNT2","green",0.687448262911539,4.68023896687943e-35,-0.442422183234156,5.68043376595703e-13,0.442422183234156,5.68043376595703e-13,TRUE,FALSE
"WSB1","green",0.670436900441985,8.04642695126914e-33,-0.215673081586391,0.000750338485299312,0.215673081586391,0.000750338485299312,TRUE,FALSE
"YAP1","green",0.757136891568566,4.33266413007874e-46,-0.486560854483359,9.97206876872222e-16,0.486560854483359,9.97206876872222e-16,TRUE,FALSE
"YWHAZ","green",0.792089205065684,3.76036674249083e-53,-0.530846782725239,6.37216623736091e-19,0.530846782725239,6.37216623736091e-19,TRUE,FALSE
"ZC2HC1A","green",0.718355744844487,1.54718893594395e-39,-0.503238888497198,7.07675881753209e-17,0.503238888497198,7.07675881753209e-17,TRUE,FALSE
"ZC3HAV1L","green",0.715846764870677,3.76257952605709e-39,-0.470094252477463,1.18426766807734e-14,0.470094252477463,1.18426766807734e-14,TRUE,FALSE
"ZEB1","green",0.750276215800571,7.64493846639508e-45,-0.363771059590384,5.93962718595885e-09,0.363771059590384,5.93962718595885e-09,TRUE,FALSE
"ZFHX4","green",0.706255981325658,1.03065171913829e-37,-0.30261099345143,1.70096883627096e-06,0.30261099345143,1.70096883627096e-06,TRUE,FALSE
"ZNF462","green",0.674886035972602,2.16482897213145e-33,-0.336658475400587,8.49227304952974e-08,0.336658475400587,8.49227304952974e-08,TRUE,FALSE
"ZNF521","green",0.751777781654664,4.11170355274496e-45,-0.297217667514515,2.64479947203023e-06,0.297217667514515,2.64479947203023e-06,TRUE,FALSE
"ZNF532","green",0.849524272108096,2.53124477648916e-68,-0.52258551022558,2.7289368092765e-18,0.52258551022558,2.7289368092765e-18,TRUE,TRUE
"ABCC3","black",0.626262743422617,1.17965478485471e-27,-0.328073266255505,1.87274022913318e-07,0.328073266255505,1.87274022913318e-07,TRUE,FALSE
"ABHD17C","black",0.737464967626723,1.2761260084034e-42,-0.432764001094133,2.0238648487737e-12,0.432764001094133,2.0238648487737e-12,TRUE,FALSE
"ABHD2","black",0.693493999344671,6.89328437716145e-36,-0.36744125542055,4.06322289415571e-09,0.36744125542055,4.06322289415571e-09,TRUE,FALSE
"ADAM8","black",0.65329187413502,1.03100608351161e-30,-0.463663141119846,3.00433709192406e-14,0.463663141119846,3.00433709192406e-14,TRUE,FALSE
"ADAP1","black",0.744569487868849,7.75871746920289e-44,-0.441370704842113,6.53590436466832e-13,0.441370704842113,6.53590436466832e-13,TRUE,FALSE
"ADGRF1","black",0.808562608862847,5.71717670954124e-57,-0.521302666595132,3.40841070970988e-18,0.521302666595132,3.40841070970988e-18,TRUE,TRUE
"AGR2","black",0.776659281814423,7.08336512832671e-50,-0.529672003263841,7.85548242917172e-19,0.529672003263841,7.85548242917172e-19,TRUE,FALSE
"AGRN","black",0.721499076490928,5.0124735611892e-40,-0.410690424631659,3.18741810080732e-11,0.410690424631659,3.18741810080732e-11,TRUE,FALSE
"AHNAK2","black",0.833861090220714,1.28535531774562e-63,-0.659997024651921,1.60490179997532e-31,0.659997024651921,1.60490179997532e-31,TRUE,TRUE
"ALDOA","black",0.811496280582601,1.09213557154619e-57,-0.559927093152586,2.73811777149842e-21,0.559927093152586,2.73811777149842e-21,TRUE,TRUE
"ALS2CL","black",0.794812606785959,9.29537958532545e-54,-0.465938789318735,2.16598549421838e-14,0.465938789318735,2.16598549421838e-14,TRUE,FALSE
"ANO1","black",0.816499260698874,6.06405784111099e-59,-0.590581171915653,4.76080968380846e-24,0.590581171915653,4.76080968380846e-24,TRUE,TRUE
"ANXA2P1","black",0.827565191128077,7.31389131064642e-62,-0.608518948069044,8.353392761769e-26,0.608518948069044,8.353392761769e-26,TRUE,TRUE
"ANXA3","black",0.738049219336718,1.01713667773358e-42,-0.429097420144463,3.24436300502128e-12,0.429097420144463,3.24436300502128e-12,TRUE,FALSE
"AOC1","black",0.705737653532093,1.22787477335685e-37,-0.431035087048062,2.53004759232404e-12,0.431035087048062,2.53004759232404e-12,TRUE,FALSE
"AOX1","black",-0.78072799878987,1.02929986022815e-50,0.56955526333143,3.99493370190728e-22,-0.56955526333143,3.99493370190728e-22,TRUE,FALSE
"AP1S3","black",0.841196766957188,9.30707480565942e-66,-0.549596623266662,2.01696863039256e-20,0.549596623266662,2.01696863039256e-20,TRUE,TRUE
"ARHGAP32","black",0.678833349759459,6.62421571351398e-34,-0.322390469579745,3.11951984142924e-07,0.322390469579745,3.11951984142924e-07,TRUE,FALSE
"ASAP2","black",0.867060723825782,2.84216206372097e-74,-0.608734027068908,7.94568077926432e-26,0.608734027068908,7.94568077926432e-26,TRUE,TRUE
"B3GALT5","black",0.718295431778077,1.58077563328271e-39,-0.43123316493715,2.46632072234494e-12,0.43123316493715,2.46632072234494e-12,TRUE,FALSE
"B3GNT3","black",0.911348400845897,4.17728491034567e-94,-0.571100660944657,2.91590857451336e-22,0.571100660944657,2.91590857451336e-22,TRUE,TRUE
"BAIAP2L1","black",0.806322905657051,1.98479042084064e-56,-0.449211059200631,2.26955508087067e-13,0.449211059200631,2.26955508087067e-13,TRUE,TRUE
"BCAS1","black",0.847744528132701,9.21492774472855e-68,-0.553566426943548,9.44032288859743e-21,0.553566426943548,9.44032288859743e-21,TRUE,TRUE
"BCL2L1","black",0.818669149302095,1.68357046820746e-59,-0.539781043216391,1.26297795461335e-19,0.539781043216391,1.26297795461335e-19,TRUE,TRUE
"BMAL2","black",0.733516858557588,5.81809917020173e-42,-0.510118648245562,2.2767779150917e-17,0.510118648245562,2.2767779150917e-17,TRUE,FALSE
"BMPER","black",-0.524730049905827,1.87785160607688e-18,0.280179125825482,1.00684948672338e-05,-0.280179125825482,1.00684948672338e-05,TRUE,FALSE
"C15orf48","black",0.745741110377911,4.84576441657093e-44,-0.458049609387217,6.66478532456599e-14,0.458049609387217,6.66478532456599e-14,TRUE,FALSE
"C19orf33","black",0.742334907068297,1.8906199837935e-43,-0.451542158200921,1.64845282556869e-13,0.451542158200921,1.64845282556869e-13,TRUE,FALSE
"C1orf116","black",0.800175295354518,5.56916790033981e-55,-0.411455448900791,2.90661510566208e-11,0.411455448900791,2.90661510566208e-11,TRUE,TRUE
"CACNB2","black",-0.612945575232603,2.95960731230663e-26,0.43415317816552,1.68999428327887e-12,-0.43415317816552,1.68999428327887e-12,TRUE,FALSE
"CAMK2N1","black",0.768903509255353,2.50684949170696e-48,-0.523413009651126,2.36315062351462e-18,0.523413009651126,2.36315062351462e-18,TRUE,FALSE
"CAPN5","black",0.772963231674791,3.94489369125063e-49,-0.460872847681319,4.47243288306893e-14,0.460872847681319,4.47243288306893e-14,TRUE,FALSE
"CBLC","black",0.745520743096654,5.29539154156006e-44,-0.398909233203788,1.28098989727167e-10,0.398909233203788,1.28098989727167e-10,TRUE,FALSE
"CCDC141","black",-0.782202246849723,5.06491932390295e-51,0.559282906513688,3.10754233477602e-21,-0.559282906513688,3.10754233477602e-21,TRUE,FALSE
"CD55","black",0.732970000484213,7.1633858516429e-42,-0.558550535330742,3.58724887642509e-21,0.558550535330742,3.58724887642509e-21,TRUE,FALSE
"CD82","black",0.799671239721502,7.28240000616214e-55,-0.509415992722658,2.55937353674516e-17,0.509415992722658,2.55937353674516e-17,TRUE,FALSE
"CDCP1","black",0.882744693390106,2.31661227387412e-80,-0.540905197142218,1.02675828615784e-19,0.540905197142218,1.02675828615784e-19,TRUE,TRUE
"CDH1","black",0.541094943819151,9.91416353590661e-20,-0.190243333948205,0.00302542229127827,0.190243333948205,0.00302542229127827,TRUE,FALSE
"CDH3","black",0.86536766557615,1.15927229500736e-73,-0.619611877676238,6.01243827728948e-27,0.619611877676238,6.01243827728948e-27,TRUE,TRUE
"CDHR2","black",0.645564607550712,8.30188750322425e-30,-0.397257177147393,1.55017083677232e-10,0.397257177147393,1.55017083677232e-10,TRUE,FALSE
"CEACAM1","black",0.832003577907883,4.30936098378265e-63,-0.546890731937345,3.3646431436308e-20,0.546890731937345,3.3646431436308e-20,TRUE,TRUE
"CEACAM5","black",0.791325529680491,5.54371324089985e-53,-0.602810815810449,3.10903179001922e-25,0.602810815810449,3.10903179001922e-25,TRUE,FALSE
"CEACAM6","black",0.826115392514359,1.81234028809775e-61,-0.596970624047328,1.16106439404127e-24,0.596970624047328,1.16106439404127e-24,TRUE,TRUE
"CELSR1","black",0.725390512351359,1.2152308539131e-40,-0.504841321140619,5.44637886165857e-17,0.504841321140619,5.44637886165857e-17,TRUE,FALSE
"CHMP4C","black",0.549726981331756,1.967622259379e-20,-0.186699322428615,0.00362698044815847,0.186699322428615,0.00362698044815847,TRUE,FALSE
"CKMT1B","black",0.766305363817581,8.0262720125059e-48,-0.448794685724986,2.4023324275009e-13,0.448794685724986,2.4023324275009e-13,TRUE,FALSE
"CLDN1","black",0.514769506632823,1.04236542428818e-17,-0.275070982646775,1.4782446301502e-05,0.275070982646775,1.4782446301502e-05,TRUE,FALSE
"CLDN12","black",0.834016222953196,1.16104937844378e-63,-0.488146229469866,7.8026199177612e-16,0.488146229469866,7.8026199177612e-16,TRUE,TRUE
"CLDN4","black",0.8186746542514,1.67806942957309e-59,-0.44731256173593,2.93938206439545e-13,0.44731256173593,2.93938206439545e-13,TRUE,TRUE
"CLDN7","black",0.659333173088988,1.93352745993213e-31,-0.266640614432026,2.74036364614887e-05,0.266640614432026,2.74036364614887e-05,TRUE,FALSE
"CLTB","black",0.805314083580607,3.45846479779556e-56,-0.512233191843245,1.59844409113932e-17,0.512233191843245,1.59844409113932e-17,TRUE,TRUE
"COL17A1","black",0.774959279634586,1.56687060216401e-49,-0.574988398204285,1.31096275109617e-22,0.574988398204285,1.31096275109617e-22,TRUE,FALSE
"CORO2A","black",0.864343277211814,2.68889155882136e-73,-0.571830695865053,2.51148429518207e-22,0.571830695865053,2.51148429518207e-22,TRUE,TRUE
"CTNND1","black",0.669181307159919,1.16072149287064e-32,-0.354049204709486,1.58706049037611e-08,0.354049204709486,1.58706049037611e-08,TRUE,FALSE
"CTSE","black",0.833721561217441,1.40836019131968e-63,-0.622071542563489,3.30711268091927e-27,0.622071542563489,3.30711268091927e-27,TRUE,TRUE
"CYP2S1","black",0.660943276099645,1.22963276461226e-31,-0.408020598176067,4.38955058753403e-11,0.408020598176067,4.38955058753403e-11,TRUE,FALSE
"CYP3A5","black",0.632738875237254,2.32520333965816e-28,-0.339721132142953,6.36717591604218e-08,0.339721132142953,6.36717591604218e-08,TRUE,FALSE
"DKK1","black",0.733769695411683,5.28370665019485e-42,-0.510981447830116,1.97136173759596e-17,0.510981447830116,1.97136173759596e-17,TRUE,FALSE
"DLG5","black",0.792038855118421,3.85803377383364e-53,-0.503396177786959,6.8975963671752e-17,0.503396177786959,6.8975963671752e-17,TRUE,FALSE
"DOCK5","black",0.822094766580322,2.14925099982792e-60,-0.546303478239729,3.75756402804313e-20,0.546303478239729,3.75756402804313e-20,TRUE,TRUE
"DSG2","black",0.696860998765287,2.32368973121794e-36,-0.36529979509371,5.07376938243176e-09,0.36529979509371,5.07376938243176e-09,TRUE,FALSE
"DTX4","black",0.758234766332351,2.71275634998428e-46,-0.456465830267023,8.32291183235068e-14,0.456465830267023,8.32291183235068e-14,TRUE,FALSE
"EFNA5","black",0.797076990024643,2.8613220646458e-54,-0.596084118724789,1.41481539433354e-24,0.596084118724789,1.41481539433354e-24,TRUE,FALSE
"EGLN3","black",0.821532558719202,3.02212628800848e-60,-0.540134741421522,1.18341661765542e-19,0.540134741421522,1.18341661765542e-19,TRUE,TRUE
"EHF","black",0.69984492087945,8.75285624585652e-37,-0.339706770356941,6.37582720942328e-08,0.339706770356941,6.37582720942328e-08,TRUE,FALSE
"ELF3","black",0.70201162918119,4.27510636624532e-37,-0.341573636671085,5.3411266165013e-08,0.341573636671085,5.3411266165013e-08,TRUE,FALSE
"EPHA2","black",0.805047583672911,4.00273530865549e-56,-0.489923553572439,5.91750384836132e-16,0.489923553572439,5.91750384836132e-16,TRUE,TRUE
"EPS8L1","black",0.715167819124472,4.77757275693313e-39,-0.46941925853209,1.30702321087827e-14,0.46941925853209,1.30702321087827e-14,TRUE,FALSE
"EPS8L3","black",0.762237695843298,4.81616254527527e-47,-0.464418693184941,2.69580388697678e-14,0.464418693184941,2.69580388697678e-14,TRUE,FALSE
"ERBB2","black",0.798410231116206,1.419820150851e-54,-0.479462740800213,2.94519788046479e-15,0.479462740800213,2.94519788046479e-15,TRUE,FALSE
"ERN2","black",0.820331640552973,6.23403523449817e-60,-0.50474419564413,5.53372994770954e-17,0.50474419564413,5.53372994770954e-17,TRUE,TRUE
"ERO1A","black",0.817958182260513,2.56683299781411e-59,-0.514972968321044,1.00706598916738e-17,0.514972968321044,1.00706598916738e-17,TRUE,TRUE
"EXPH5","black",0.700319916922223,7.48455719483173e-37,-0.39254554600117,2.65535463300715e-10,0.39254554600117,2.65535463300715e-10,TRUE,FALSE
"EZR","black",0.732923723197721,7.29042436906846e-42,-0.444870334888051,4.08994411987017e-13,0.444870334888051,4.08994411987017e-13,TRUE,FALSE
"FA2H","black",0.740413479721855,4.03665389538064e-43,-0.42432784709632,5.94376298633238e-12,0.42432784709632,5.94376298633238e-12,TRUE,FALSE
"FAM83B","black",0.848839599165697,4.16935317193962e-68,-0.49597106808028,2.28150138148023e-16,0.49597106808028,2.28150138148023e-16,TRUE,TRUE
"FAT1","black",0.765889838138526,9.65455642381734e-48,-0.510957351599873,1.9793187689613e-17,0.510957351599873,1.9793187689613e-17,TRUE,FALSE
"FER1L4","black",0.774319372744428,2.10880900236618e-49,-0.556515404174449,5.33581498218038e-21,0.556515404174449,5.33581498218038e-21,TRUE,FALSE
"FERMT1","black",0.854159170537467,8.07618517238052e-70,-0.558897035843484,3.35184698111503e-21,0.558897035843484,3.35184698111503e-21,TRUE,TRUE
"FGD6","black",0.677064094680594,1.12885908260614e-33,-0.497206008514333,1.87363958165102e-16,0.497206008514333,1.87363958165102e-16,TRUE,FALSE
"FLNB","black",0.824567032353183,4.7326572477698e-61,-0.543677014916699,6.14173745041754e-20,0.543677014916699,6.14173745041754e-20,TRUE,TRUE
"FLT3","black",-0.626836687045543,1.02309831691105e-27,0.494957331965152,2.68025930067523e-16,-0.494957331965152,2.68025930067523e-16,TRUE,FALSE
"FUT2","black",0.767789276999593,4.13689314139682e-48,-0.431800178390535,2.29242317500291e-12,0.431800178390535,2.29242317500291e-12,TRUE,FALSE
"FUT3","black",0.793420787940473,1.90371777000366e-53,-0.439848232157924,8.00109133759301e-13,0.439848232157924,8.00109133759301e-13,TRUE,FALSE
"FXYD3","black",0.877854129490447,2.25390971172662e-78,-0.557552803663536,4.35961539957949e-21,0.557552803663536,4.35961539957949e-21,TRUE,TRUE
"GABRP","black",0.726759333303683,7.33956279564991e-41,-0.533603997716045,3.88672937804762e-19,0.533603997716045,3.88672937804762e-19,TRUE,FALSE
"GALE","black",0.864515521143796,2.33531276847427e-73,-0.534942661843747,3.05234650845975e-19,0.534942661843747,3.05234650845975e-19,TRUE,TRUE
"GALNT12","black",0.677565315251246,9.71001677135976e-34,-0.300625911248511,2.003097144237e-06,0.300625911248511,2.003097144237e-06,TRUE,FALSE
"GALNT5","black",0.772602709949465,4.65614972545195e-49,-0.585646453526552,1.38601050965336e-23,0.585646453526552,1.38601050965336e-23,TRUE,FALSE
"GAPDH","black",0.766293247897665,8.06966017464862e-48,-0.572367787484034,2.2496848522105e-22,0.572367787484034,2.2496848522105e-22,TRUE,FALSE
"GCNT3","black",0.764896564671139,1.49904301756951e-47,-0.497707905889898,1.72911847469965e-16,0.497707905889898,1.72911847469965e-16,TRUE,FALSE
"GFUS","black",0.671970317576291,5.1310770157745e-33,-0.321143761170811,3.48418777977283e-07,0.321143761170811,3.48418777977283e-07,TRUE,FALSE
"GIPC1","black",0.753950141546862,1.66306802297258e-45,-0.504471297528364,5.78657882741999e-17,0.504471297528364,5.78657882741999e-17,TRUE,FALSE
"GNA15","black",0.65369575810233,9.2295941396944e-31,-0.496973470926233,1.94454729035995e-16,0.496973470926233,1.94454729035995e-16,TRUE,FALSE
"GOLM1","black",0.690267729329705,1.92696963491968e-35,-0.449613904046702,2.14792274252039e-13,0.449613904046702,2.14792274252039e-13,TRUE,FALSE
"GPR35","black",0.729982977923597,2.21130512441621e-41,-0.501878711168851,8.82878206496989e-17,0.501878711168851,8.82878206496989e-17,TRUE,FALSE
"GPR39","black",0.675656511073945,1.7205524123972e-33,-0.322737552512926,3.02469948609188e-07,0.322737552512926,3.02469948609188e-07,TRUE,FALSE
"GPRC5A","black",0.811540229621224,1.06515084038467e-57,-0.610878145284083,4.81481052601351e-26,0.610878145284083,4.81481052601351e-26,TRUE,TRUE
"GPX2","black",0.749956814762901,8.71808182534459e-45,-0.489831852199709,6.0027781027603e-16,0.489831852199709,6.0027781027603e-16,TRUE,FALSE
"GSS","black",0.748932317027147,1.32684707259445e-44,-0.506663145566741,4.0372322193761e-17,0.506663145566741,4.0372322193761e-17,TRUE,FALSE
"GTF2IRD1","black",0.757980159588868,3.02457794016512e-46,-0.41621436488499,1.62911622081367e-11,0.41621436488499,1.62911622081367e-11,TRUE,FALSE
"HILPDA","black",0.573633019114055,1.73440942846711e-22,-0.442024274734158,5.99047907230084e-13,0.442024274734158,5.99047907230084e-13,TRUE,FALSE
"HK2","black",0.75842785880616,2.49766698360213e-46,-0.556879391469069,4.97102919545175e-21,0.556879391469069,4.97102919545175e-21,TRUE,FALSE
"ID1","black",0.73522898294491,3.02343419047753e-42,-0.47868092290843,3.31326527790613e-15,0.47868092290843,3.31326527790613e-15,TRUE,FALSE
"IGF2BP2","black",0.762844686829351,3.6946324618964e-47,-0.475719821980957,5.16149876746607e-15,0.475719821980957,5.16149876746607e-15,TRUE,FALSE
"IL1RN","black",0.709847426599046,3.03129039724433e-38,-0.460613154071841,4.64030054189778e-14,0.460613154071841,4.64030054189778e-14,TRUE,FALSE
"INAVA","black",0.797020953240457,2.9465116463066e-54,-0.447150723541012,3.0046799155594e-13,0.447150723541012,3.0046799155594e-13,TRUE,FALSE
"INF2","black",0.773214469125515,3.51388703314752e-49,-0.517437534843057,6.62251413313049e-18,0.517437534843057,6.62251413313049e-18,TRUE,FALSE
"IQGAP3","black",0.785654276380031,9.41787773008455e-52,-0.510392053212999,2.17529186009364e-17,0.510392053212999,2.17529186009364e-17,TRUE,FALSE
"IRAK2","black",0.641144020458126,2.66550045500753e-29,-0.462131550786847,3.73930109007386e-14,0.462131550786847,3.73930109007386e-14,TRUE,FALSE
"IRF6","black",0.718301021413328,1.57763287607373e-39,-0.377888906690216,1.34282723447595e-09,0.377888906690216,1.34282723447595e-09,TRUE,FALSE
"ITGA2","black",0.845171389357325,5.79737949905376e-67,-0.61539217885225,1.65618623971614e-26,0.61539217885225,1.65618623971614e-26,TRUE,TRUE
"ITGA3","black",0.898550491044503,1.89073883407551e-87,-0.603096893811284,2.91267760509788e-25,0.603096893811284,2.91267760509788e-25,TRUE,TRUE
"ITGB4","black",0.888141100195598,1.16297370619842e-82,-0.609868834592478,6.09809935300004e-26,0.609868834592478,6.09809935300004e-26,TRUE,TRUE
"ITGB6","black",0.829757365257469,1.82479275570454e-62,-0.552475464132579,1.16421838169537e-20,0.552475464132579,1.16421838169537e-20,TRUE,TRUE
"ITPR3","black",0.856486303346782,1.3687806615785e-70,-0.585337504015709,1.48101433237116e-23,0.585337504015709,1.48101433237116e-23,TRUE,TRUE
"JPT1","black",0.827137027978124,9.57009247420629e-62,-0.540866861918068,1.03404732318908e-19,0.540866861918068,1.03404732318908e-19,TRUE,TRUE
"JUP","black",0.881943731195932,4.97127003681375e-80,-0.528457475203916,9.7445824271962e-19,0.528457475203916,9.7445824271962e-19,TRUE,TRUE
"KCNK1","black",0.728163703517818,4.36122201066574e-41,-0.469694261271141,1.25557797683432e-14,0.469694261271141,1.25557797683432e-14,TRUE,FALSE
"KCNN4","black",0.777403394926277,4.99299634948017e-50,-0.558729630990434,3.46361701966131e-21,0.558729630990434,3.46361701966131e-21,TRUE,FALSE
"KIF13B","black",0.722749889782332,3.1870896461778e-40,-0.458966156425532,5.85758897197348e-14,0.458966156425532,5.85758897197348e-14,TRUE,FALSE
"KLF5","black",0.853683538055693,1.15640912300366e-69,-0.485114124847147,1.24604208478111e-15,0.485114124847147,1.24604208478111e-15,TRUE,TRUE
"KLK10","black",0.670513831706776,7.86734167247704e-33,-0.439447101051407,8.43763789416638e-13,0.439447101051407,8.43763789416638e-13,TRUE,FALSE
"KRT19","black",0.902614164517768,1.83668616747265e-89,-0.619391116327332,6.34217883008726e-27,0.619391116327332,6.34217883008726e-27,TRUE,TRUE
"KRT7","black",0.811095891333426,1.37130142239643e-57,-0.516188751284966,8.19300957334937e-18,0.516188751284966,8.19300957334937e-18,TRUE,TRUE
"KRT8","black",0.61268943794945,3.14414381656177e-26,-0.279943438914779,1.02502098350381e-05,0.279943438914779,1.02502098350381e-05,TRUE,FALSE
"LAD1","black",0.784408125966238,1.73480829674832e-51,-0.444795323926799,4.13147913971498e-13,0.444795323926799,4.13147913971498e-13,TRUE,FALSE
"LAMA3","black",0.741838201342737,2.30166514249641e-43,-0.563382164956822,1.38229918661346e-21,0.563382164956822,1.38229918661346e-21,TRUE,FALSE
"LAMB3","black",0.944161910777099,3.15316813757868e-117,-0.668668831006809,1.34726312117087e-32,0.668668831006809,1.34726312117087e-32,TRUE,TRUE
"LAMC2","black",0.877186467304478,4.14683201011488e-78,-0.655545498535552,5.54684713839099e-31,0.655545498535552,5.54684713839099e-31,TRUE,TRUE
"LDHA","black",0.722584878518015,3.38376176496992e-40,-0.557406712059351,4.48564044949522e-21,0.557406712059351,4.48564044949522e-21,TRUE,FALSE
"LGALS3BP","black",0.746167579445008,4.08011420852569e-44,-0.561657695178474,1.94624067254762e-21,0.561657695178474,1.94624067254762e-21,TRUE,FALSE
"LGALS4","black",0.59526448050874,1.69758830117828e-24,-0.336918455157747,8.28817780656673e-08,0.336918455157747,8.28817780656673e-08,TRUE,FALSE
"LINC01559","black",0.752343704275144,3.25091113500949e-45,-0.489564817803499,6.25800797488823e-16,0.489564817803499,6.25800797488823e-16,TRUE,FALSE
"LIPH","black",0.850153994123263,1.59602632928752e-68,-0.49658433094073,2.06913084344894e-16,0.49658433094073,2.06913084344894e-16,TRUE,TRUE
"LMO7","black",0.78969691579523,1.26167839064952e-52,-0.506328699484806,4.26590746763282e-17,0.506328699484806,4.26590746763282e-17,TRUE,FALSE
"LONRF2","black",-0.637245609579602,7.34008387021619e-29,0.467854114233308,1.64150261965916e-14,-0.467854114233308,1.64150261965916e-14,TRUE,FALSE
"LOXL2","black",0.681487448301205,2.95655902588892e-34,-0.53086978486851,6.34605787315285e-19,0.53086978486851,6.34605787315285e-19,TRUE,FALSE
"LPCAT4","black",0.856256363711575,1.63345150069402e-70,-0.553220818068366,1.00894181055315e-20,0.553220818068366,1.00894181055315e-20,TRUE,TRUE
"LRRC8A","black",0.71613863295927,3.39472057298148e-39,-0.487341315200115,8.8390060591535e-16,0.487341315200115,8.8390060591535e-16,TRUE,FALSE
"LY6E","black",0.721519862117561,4.97499776188281e-40,-0.582201557858545,2.89126194336755e-23,0.582201557858545,2.89126194336755e-23,TRUE,FALSE
"MAL2","black",0.749787585769476,9.34568746173861e-45,-0.409218501426564,3.80376727098489e-11,0.409218501426564,3.80376727098489e-11,TRUE,FALSE
"MALL","black",0.824929475966212,3.78348972708136e-61,-0.580925494506859,3.78802896316612e-23,0.580925494506859,3.78802896316612e-23,TRUE,TRUE
"MBOAT2","black",0.830310031861704,1.28188008847779e-62,-0.603084057191617,2.9212205530011e-25,0.603084057191617,2.9212205530011e-25,TRUE,TRUE
"MCU","black",0.808376936656763,6.34253222063976e-57,-0.487179592093864,9.06293129991301e-16,0.487179592093864,9.06293129991301e-16,TRUE,TRUE
"MET","black",0.823911530962464,7.08521134913025e-61,-0.540834482664408,1.04024346018517e-19,0.540834482664408,1.04024346018517e-19,TRUE,TRUE
"MGAT4B","black",0.843287778651571,2.18150032065196e-66,-0.501866925776644,8.8456816678801e-17,0.501866925776644,8.8456816678801e-17,TRUE,TRUE
"MICAL2","black",0.81195082038124,8.42875801292395e-58,-0.597571759187092,1.01506735963432e-24,0.597571759187092,1.01506735963432e-24,TRUE,TRUE
"MIR492","black",0.850349518037352,1.38249307058216e-68,-0.551253630255212,1.47098901058413e-20,0.551253630255212,1.47098901058413e-20,TRUE,TRUE
"MISP","black",0.776824160678068,6.5559757469942e-50,-0.479881154575834,2.7649725229563e-15,0.479881154575834,2.7649725229563e-15,TRUE,FALSE
"MLPH","black",0.859867997113333,9.80723299252057e-72,-0.595605807531195,1.5736428679263e-24,0.595605807531195,1.5736428679263e-24,TRUE,TRUE
"MMP28","black",0.684608616749519,1.1324302957908e-34,-0.488107324508143,7.84985535721679e-16,0.488107324508143,7.84985535721679e-16,TRUE,FALSE
"MPZL2","black",0.793155382351665,2.1812187031144e-53,-0.547847062551737,2.80946367033767e-20,0.547847062551737,2.80946367033767e-20,TRUE,FALSE
"MSLN","black",0.782261955352396,4.92094899098997e-51,-0.491855560877465,4.37311813310173e-16,0.491855560877465,4.37311813310173e-16,TRUE,FALSE
"MST1R","black",0.923129679921093,3.4190040083667e-101,-0.610548033527184,5.20213583641143e-26,0.610548033527184,5.20213583641143e-26,TRUE,TRUE
