"","MEcyan","MEturquoise","MElightcyan","MEyellow","MEgreenyellow","MEred","MEgrey60","MEsalmon","MEtan","MEblue","MElightgreen","MEpink","MEgreen","MEmidnightblue","MEbrown","MEmagenta","MEblack","MEpurple","MEgrey"
"GSM5571189",-0.0106377155543184,0.0488228695034391,-0.0890004512137823,-0.0425069828340723,0.0932013263816207,-0.00476665203621613,-0.000746991574733788,0.0694646356405928,0.035398628968386,-0.0163321816078251,-0.015208956115229,0.0160756866927919,0.0558532991674592,0.116410478397013,-0.0468955341185483,0.0172415909676496,-0.0429933136557536,-0.0588075788537392,0.0319231679748428
"GSM5571190",-0.0170292101005139,-0.00927934430382758,0.033938568977618,-0.0386241135583449,-0.026296576771003,-0.0100918597640759,-0.0389738087440383,-0.0507111761870734,-0.0583755366317631,0.0346917644592619,0.0715355693924613,-0.00267000188933202,0.0141440407621703,-0.0259891410949695,-0.0347076207025249,-0.00196477250723624,0.0866110592917216,0.0353385433528319,-0.00940075783508522
"GSM5571191",0.0509738999748356,0.203663414047825,0.0283468116599284,0.0863052831555148,0.0124468736454103,-0.0613581256187552,0.0485128337266699,-0.116136241292859,-0.0454462628643001,-0.0683911591592973,-0.117420897093849,-0.132033563815561,-0.147948955537832,-0.0998695700673799,-0.0802959798448949,-0.128820772548184,-0.0654116263072674,-0.0391685207117581,0.199934767717065
"GSM5571192",0.00190595340271806,0.0659112201453789,0.0315772465139668,0.06254665402386,-0.00919055706244431,-0.049545917280516,0.0581738555297783,-0.014923486512368,0.0224476721207336,-0.0252471368045218,-0.085794585027963,-0.0374329284814058,-0.0440902782769628,-0.0225745667084468,-0.052968881514627,-0.0469757664625846,-0.0493987204718853,-0.0551449896026268,0.0804141163072181
"GSM5571193",0.00686986226220229,0.0923096873537722,0.00438772926164078,0.0393242346771044,0.0244190503504043,-0.0467108284395276,-0.00276816963504251,-0.0608798753740055,-0.0192768060393584,0.00401915404813366,-0.0177518012192445,-0.0304380062619483,-0.047565537997049,-0.0180898333650868,-0.090577353302725,-0.0956025291349022,-0.0548898125516341,-0.0487475963506361,0.0894716763594843
"GSM5571194",0.0300710060902089,0.147558144069556,0.0510059745019024,0.0967619602809425,0.00880420496515086,-0.0704724910560727,0.0284035091669605,-0.122106505569061,-0.057954568057776,-0.0313356945271215,-0.107664202264617,-0.121615405934719,-0.137902179442069,-0.109792658362443,-0.0686724645735639,-0.122628820800622,-0.0723734387078934,-0.0649148938313897,0.145675327063817
"GSM5571195",-0.00396531324698696,0.0563675194104167,-0.013965131276184,-0.0519622481365785,-0.0579440953226023,-0.0643467175135697,-0.0317032767034307,-0.100744216370038,-0.102784192349912,0.0346389090997585,0.0509418202793779,-0.0386209723208699,0.0263625897886361,-0.0714227640255952,-0.0481164554830939,-0.0118366452380982,0.0575015636886417,0.179314449196658,0.0238094129169357
"GSM5571196",0.0022813327330979,0.0852136862271581,-0.112069546106777,-0.0566837562950256,-0.0420750658437318,0.036076443894198,0.0141223305946013,-0.000861078457157426,-0.00336232500163548,0.0157658293439235,0.0290590095940513,0.0625131413377509,0.0458874941250055,0.0558691034663028,-0.0875789573963099,-0.0191594469196505,-0.0376937342511688,-0.0142790339835731,0.0612223867051088
"GSM5571197",0.0723568063549761,0.00406000708950567,-0.000362774989784372,-0.0511637559028485,-0.0370865468465571,-0.0585913442854843,-0.0383156385426666,-0.0392330603844058,-0.0668074273940869,0.0556334448350363,0.0413803917139703,-0.00395401833000824,0.0599098519299291,0.0110181264827431,-0.0529743669597313,-0.00110869783520394,0.0552055724082335,0.0182287545641314,-0.0315809939912161
"GSM5571198",0.037588835013023,0.123275256209437,0.0565905680907588,0.058583279364002,-0.00957628303637483,-0.0541882008402053,0.0243157965872309,-0.0556960469260981,-0.0327741395328101,-0.0434539155371675,-0.102185345049104,-0.0634541446731718,-0.0498054226952442,-0.065700112482319,-0.0505208124612708,-0.0469140082279064,-0.0212301353776515,-0.0584117522417673,0.114967208586813
"GSM5571199",0.0201482943032571,0.124068812416868,0.0573870064045532,0.0870627639467046,-0.0148283559036576,-0.0665339556601208,0.0179832547116822,-0.0775131927140792,-0.0413537210034411,-0.0430731664913067,-0.098974351588741,-0.104210799107255,-0.0821299719806195,-0.0780725752895067,-0.0501966827551519,-0.0818072632801603,-0.030625046717061,-0.0585899003560293,0.120063728717414
"GSM5571200",-0.00694332655009072,0.0469508313607088,0.0408560312585539,0.042175093580776,-0.0268714170174578,-0.0374102356979042,-0.00208198210195931,-0.0263354361795705,-0.0119404607435418,0.00456347305873294,-0.0381979656799607,-0.0307921787461307,-0.0111428221817523,0.00284462502809178,-0.050059226146375,-0.0403037925207772,-0.00789702980218144,-0.0517835206548682,0.0308658492453148
"GSM5571201",-0.000391252407580921,0.0428337248249954,-0.0408751403670047,-0.0116982909565475,0.0378806850877128,0.00504711792053638,-0.00686256306140276,0.0460069782711939,0.0260321285305286,-0.000616834718886227,-0.0354157626416726,0.0292351647061308,0.0335814825067783,0.0825798272494926,-0.0431335200945088,0.00332946617384511,-0.0318316477484801,-0.0555812137200058,0.0259672051919001
"GSM5571202",-0.00951429487391638,0.051719771463351,0.0148025472740077,0.0138700422601607,0.01168729224789,-0.0551572827527423,-0.019346899815856,-0.0143602439532006,-0.0380138017074021,0.000249176098672334,-0.0166503114645686,-0.041492207601889,0.0374794279361309,0.0306894579243117,-0.03809362787109,8.81132099289834e-05,0.0522906861650982,-0.0537078021089723,0.0306287000812447
"GSM5571203",0.0537135025357327,0.1933574597472,0.013611594671924,0.0538643602785686,0.00644518352951053,-0.0437108620009832,0.0387984865301695,-0.122582494394337,-0.0773193213588328,-0.0557527901138721,-0.0812047873364964,-0.0782669986257076,-0.117825564111173,-0.110905928791313,-0.0832611858206325,-0.10565972597191,-0.057341158977802,-0.0318936321420875,0.198738825418547
"GSM5571204",0.0856984059774027,0.222412232646338,-0.0115130725790895,0.0620713416865157,0.0262871737175067,-0.0374024046682786,0.0554582283208397,-0.130842915013132,-0.0599819577768775,-0.0671212951874267,-0.102185736041146,-0.111255306779758,-0.148868200715242,-0.102473869665092,-0.10406566426382,-0.144189987480816,-0.0749656827511877,-0.0273464630671146,0.260086167683507
"GSM5571205",-0.000385214070192008,0.094744576883941,0.0121824824052057,0.0245909201490495,0.00631469594382827,-0.0125949653051141,0.0011696231296618,-0.0353061377314914,-0.0162090162787387,-0.00482409807137584,-0.0082302678846405,-0.00684706933237384,-0.0340198684668919,-0.0098813500965141,-0.0725658705821363,-0.0681908705472643,-0.0484418688676758,-0.0428888349978096,0.0637564928346909
"GSM5571206",0.00983255465666764,0.0933107126960598,0.00900601725592732,0.0442892730195628,-0.0192101637817197,-0.0212286754126463,0.0328932752396311,-0.0219433317224142,0.031087153650856,-0.0140712182851069,-0.0642859072879878,-0.0193221770165407,-0.0427025950438546,-0.0108312961512109,-0.0713251208822182,-0.0761605089607846,-0.067427018508407,-0.0483744224620349,0.0882208652329899
"GSM5571207",0.0511773726317799,0.0509101251256166,-0.145586051516347,-0.0573876358735776,-0.0428055556939927,-0.00207439710443407,0.101890909841723,0.0827462101512492,0.157943287046164,0.0201852984098037,0.00282629102437322,0.0705687929848842,0.0349019225724968,0.106755118064122,-0.0707195166239817,-0.0201309155907713,-0.090607814573891,-0.0374272095140426,0.0355751624690879
"GSM5571208",0.00759428019887543,0.0662571723283978,-0.157257881951736,-0.0630227100634532,-0.0498160339325375,0.0346236647034899,0.112311005242269,0.0583867029158589,0.0818468851913615,-0.00903644115651977,-0.0568569733425278,0.0982581792898255,0.0396060518882291,0.0361082428869911,-0.0598516943777234,0.0207667023094523,-0.076074021227229,-0.0532267906534941,0.0537490903691926
"GSM5571209",-0.0146212775277588,0.004098932306435,0.0135877654848428,-0.00281059893396117,0.155316866369032,-0.0130995326817562,0.00834563060721625,0.0323841272198646,0.0253522773829312,0.00535914620233926,-0.0500698362845164,0.0199831841637592,0.0128182630130755,0.0477673750014608,-0.0386668450320806,-0.00548965885058387,1.46662947236463e-05,-0.0786686360172519,-0.00423611278960027
"GSM5571210",0.0378596538935404,0.159254501975841,0.0419834782574345,0.104052967988087,0.0147923912622626,-0.0682374703630645,0.0426216262340574,-0.10210479373522,-0.0594752407646606,-0.0718860357649128,-0.125985109643307,-0.144231283853844,-0.140048937044531,-0.105369670606403,-0.0539547291776734,-0.11077498274843,-0.0617997187542467,-0.062730981003081,0.178340843792831
"GSM5571211",0.0311606383918749,0.13753763640464,0.0369523521782189,0.0726201999848375,-0.0165626120324246,-0.0618145909213519,0.0203818518899651,-0.077341907013614,-0.0482350147847142,-0.067826728799985,-0.111607989501118,-0.121488202750912,-0.0861892348395434,-0.0732635979894341,-0.0627485307385893,-0.0820518386642363,-0.0362743162975398,-0.0514038848508742,0.151585263803464
