"Gene","Module","MM","MM_pval","GS_Tumor","GS_pval","SignificantModule"
"SGIP1","green",0.819277065472323,1.17212900443662e-59,0.54883116688983,2.33223119132938e-20,TRUE
"SLC6A6","green",0.850743636310921,1.0343274203867e-68,0.552747402827373,1.10502130137457e-20,TRUE
"SPARC","green",0.877014415040566,4.84951471150142e-78,0.453780951534594,1.20979623054445e-13,TRUE
"SPRED1","green",0.819529774670875,1.00792991682506e-59,0.361756035655197,7.30142097334851e-09,TRUE
"SPTAN1","green",0.852287511789251,3.29257174398249e-69,0.326842665918906,2.09339574927304e-07,TRUE
"SRGAP2B","green",0.893270446028657,5.85844059638898e-85,0.400727772660199,1.03713387573289e-10,TRUE
"SRPX2","green",0.892981746002198,7.94694037348104e-85,0.481588184466633,2.13511001330699e-15,TRUE
"SULF1","green",0.942116783303353,2.05069015450968e-115,0.58249236727434,2.71817424047294e-23,TRUE
"SULF2","green",0.826360091552437,1.55589902880109e-61,0.48889008969767,6.95119027420993e-16,TRUE
"TANC2","green",0.83028996990086,1.29844729247779e-62,0.483059070288823,1.70678289889843e-15,TRUE
"TGFBI","green",0.832734544243601,2.68184181415013e-63,0.47795037531117,3.69765583360415e-15,TRUE
"THBS2","green",0.893887502009983,3.04423035569536e-85,0.542431249474517,7.74195863492818e-20,TRUE
"TIMP2","green",0.890686768712494,8.70012526854386e-84,0.435371826653164,1.44180280629459e-12,TRUE
"TNFAIP6","green",0.84109133814576,1.00078028123424e-65,0.410634601906841,3.20891019824282e-11,TRUE
"TPM2","green",0.871810476906744,4.95414993814623e-76,0.452782474980818,1.38918001894649e-13,TRUE
"TPM4","green",0.836281566326141,2.59757021708929e-64,0.578533768778247,6.26523592133191e-23,TRUE
"TRIO","green",0.914050590607413,1.22017306615079e-95,0.439032698724185,8.91300291891836e-13,TRUE
"TRPS1","green",0.882174519432495,3.99175499259997e-80,0.407685005227715,4.56880718143035e-11,TRUE
"VCAN","green",0.918620796743238,2.35709030259208e-98,0.521177222534417,3.48314930284166e-18,TRUE
"VCL","green",0.858196275412959,3.64061723061891e-71,0.38929152534103,3.83188912003165e-10,TRUE
"WDFY1","green",0.817189479293236,4.04147027104726e-59,0.463672161092678,3.00045781043754e-14,TRUE
"WDR1","green",0.86759318714765,1.8192731316045e-74,0.445907380281972,3.55581470464251e-13,TRUE
"ZNF532","green",0.849524272108096,2.53124477648916e-68,0.52258551022558,2.7289368092765e-18,TRUE
"ADGRF1","black",0.808562608862847,5.71717670954124e-57,0.521302666595132,3.40841070970988e-18,TRUE
"AHNAK2","black",0.833861090220714,1.28535531774562e-63,0.659997024651921,1.60490179997532e-31,TRUE
"ALDOA","black",0.811496280582601,1.09213557154619e-57,0.559927093152586,2.73811777149842e-21,TRUE
"ANO1","black",0.816499260698874,6.06405784111099e-59,0.590581171915653,4.76080968380846e-24,TRUE
"ANXA2P1","black",0.827565191128077,7.31389131064642e-62,0.608518948069044,8.353392761769e-26,TRUE
"AP1S3","black",0.841196766957188,9.30707480565942e-66,0.549596623266662,2.01696863039256e-20,TRUE
"ASAP2","black",0.867060723825782,2.84216206372097e-74,0.608734027068908,7.94568077926432e-26,TRUE
"B3GNT3","black",0.911348400845897,4.17728491034567e-94,0.571100660944657,2.91590857451336e-22,TRUE
"BAIAP2L1","black",0.806322905657051,1.98479042084064e-56,0.449211059200631,2.26955508087067e-13,TRUE
"BCAS1","black",0.847744528132701,9.21492774472855e-68,0.553566426943548,9.44032288859743e-21,TRUE
"BCL2L1","black",0.818669149302095,1.68357046820746e-59,0.539781043216391,1.26297795461335e-19,TRUE
"C1orf116","black",0.800175295354518,5.56916790033981e-55,0.411455448900791,2.90661510566208e-11,TRUE
"CDCP1","black",0.882744693390106,2.31661227387412e-80,0.540905197142218,1.02675828615784e-19,TRUE
"CDH3","black",0.86536766557615,1.15927229500736e-73,0.619611877676238,6.01243827728948e-27,TRUE
"CEACAM1","black",0.832003577907883,4.30936098378265e-63,0.546890731937345,3.3646431436308e-20,TRUE
